FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2023,12,54.4274471507353,3.06561279296875,9.483277085248162,15.901077090992649,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Not Suitable (N),4,38.0
01003,2023,12,119.99745031380752,6.046841800961036,11.782610649843097,17.518515870162133,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Moderately Suitable (S2),2,64.0
01005,2023,12,75.42137570488721,4.116813028665414,10.246657292645676,16.376628216047934,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Not Suitable (N),4,38.0
01007,2023,12,86.67889053520115,2.4030298693426726,9.041063330639368,15.679228683997843,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Marginally Suitable (S3),3,42.0
01009,2023,12,98.48806308178192,1.779792623316988,7.663548895653258,13.54743600398936,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Marginally Suitable (S3),3,54.0
01011,2023,12,65.06346450617283,3.336957766685957,9.615250952449845,15.893690321180555,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Marginally Suitable (S3),3,44.0
01013,2023,12,63.89200220352564,3.059857229901175,9.690988915598291,16.322246844951923,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Marginally Suitable (S3),3,44.0
01015,2023,12,104.38409926470588,1.324448170381434,7.854831830193015,14.385365923713236,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Marginally Suitable (S3),3,48.0
01017,2023,12,59.81516384548611,1.4479031032986112,8.294136555989583,15.140504286024306,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Marginally Suitable (S3),3,56.00000000000001
01019,2023,12,133.0644864169034,0.7080022638494318,7.251403115012429,13.794941295276988,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Marginally Suitable (S3),3,50.0
01021,2023,12,66.03249330873842,2.489260920771846,8.97528980396412,15.461470992476851,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Marginally Suitable (S3),3,48.0
01023,2023,12,78.59243594898896,2.1174491433536304,9.4095656451057,16.70181094898897,328565.0,5.292592592592593,0.6439814814814814,13.36851851851852,71.65185185185186,0.1842407407407407,1.5960740740740738,Marginally Suitable (S3),3,42.0
01025,2023,12,77.13239315257353,3.1341570685891544,9.820736155790442,16.507439108455884,328645.0,4.95,1.1666666666666667,35.83333333333333,15.133333333333336,0.1816666666666667,1.3866666666666667,Marginally Suitable (S3),3,42.0
01027,2023,12,69.95783025568181,1.500653353604403,7.971603393554687,14.442692149769176,122788.0,5.200687285223368,0.7113402061855671,29.39776632302405,36.07061855670104,0.1513058419243986,1.412388316151203,Marginally Suitable (S3),3,44.0
01029,2023,12,78.04823882004311,1.4811608325475931,7.694192820581897,13.907365470096982,122810.0,5.013888888888889,0.9122685185185184,21.110648148148144,35.712314814814825,0.1610277777777777,1.4179074074074074,Marginally Suitable (S3),3,48.0
01031,2023,12,108.84005301339286,4.742242929886799,10.686963139748087,16.631813516422195,328657.0,4.908433734939758,0.5698795180722891,23.686746987951807,53.724096385542175,0.1206024096385541,1.4601204819277107,Marginally Suitable (S3),3,46.0
01033,2023,12,92.8419838763298,1.305314895954538,7.550275437375332,13.795371197639628,328689.0,4.895121951219512,1.2489837398373984,30.888617886178857,41.83739837398375,0.1301463414634146,1.4166666666666667,Marginally Suitable (S3),3,46.0
01035,2023,12,77.75295430672269,3.6149956198299633,10.122607832195378,16.6303485261292,328744.0,5.3,0.886989247311828,9.43763440860215,76.99569892473119,0.1,1.5762365591397849,Not Suitable (N),4,32.0
01037,2023,12,59.686958644701086,2.155995576278023,8.679928986922555,15.20399806810462,1895730.0,4.867777777777778,0.5166666666666667,24.35,52.271111111111104,0.1355555555555555,1.5193333333333334,Not Suitable (N),4,38.0
01039,2023,12,95.90471633808724,4.509472738176385,10.676692271392618,16.84404001940017,328759.0,5.265777777777777,0.692962962962963,15.311851851851852,63.52607407407407,0.1157037037037037,1.5057037037037035,Marginally Suitable (S3),3,44.0
01041,2023,12,58.7630615234375,3.8424998692103793,10.10525367373512,16.368136451357888,762733.0,5.015770609318997,0.6148745519713262,23.250896057347667,62.660430107526885,0.1225089605734767,1.5789964157706091,Marginally Suitable (S3),3,40.0
01043,2023,12,137.77770124162947,0.6242106301443917,7.208803449358259,13.793538774762837,328935.0,5.3321969696969695,1.0047348484848484,14.229166666666664,66.37234848484849,0.0959469696969697,1.5803030303030303,Marginally Suitable (S3),3,48.0
01045,2023,12,112.07432577054794,5.012076599957192,10.931505177119009,16.851067529965754,328991.0,5.25625,0.7699999999999999,7.8,81.99625,0.08125,1.6095416666666664,Not Suitable (N),4,26.0
01047,2023,12,57.30659877232143,2.589151218959264,9.309850202287947,16.030674525669642,329078.0,4.720547945205479,0.6245433789954338,26.28013698630137,54.54931506849315,0.1221095890410958,1.4792922374429225,Not Suitable (N),4,38.0
01049,2023,12,136.1820381637168,0.922627406837666,6.776734478705753,12.63097604397124,329161.0,4.7733333333333325,0.9666666666666668,19.5,59.03333333333333,0.1086666666666666,1.524,Marginally Suitable (S3),3,46.0
01051,2023,12,59.3146736391129,2.976827641969086,9.305523616011424,15.634358723958334,329289.0,4.673333333333334,0.5566666666666668,24.66666666666667,39.17333333333333,0.1688,1.4186666666666667,Marginally Suitable (S3),3,40.0
01053,2023,12,93.48009923986488,4.318428658150338,10.638167097761825,16.958044103673988,329314.0,5.0,2.013888888888889,9.416666666666666,63.92777777777778,0.1377777777777777,1.4994444444444446,Marginally Suitable (S3),3,42.0
01055,2023,12,103.29605516975307,1.5535765282901717,7.635220751350307,13.71701388888889,329396.0,4.6,0.8833333333333333,22.53333333333333,49.06666666666667,0.164,1.5386666666666666,Marginally Suitable (S3),3,48.0
01057,2023,12,104.305908203125,0.909901185469194,7.877842296253551,14.845919522372158,329501.0,4.780392156862746,0.7156862745098039,24.75490196078432,49.55294117647059,0.1433333333333333,1.5417647058823531,Marginally Suitable (S3),3,46.0
01059,2023,12,89.62532905910327,1.08447497823964,7.4149952764096465,13.745655889096469,329589.0,5.25,0.75,15.0,67.55,0.1,1.59,Marginally Suitable (S3),3,44.0
01061,2023,12,166.10349264705883,4.300566908892463,10.649968405330885,16.999508846507354,329623.0,5.2875000000000005,0.7827651515151515,14.078598484848486,66.37450757575758,0.1104621212121212,1.4980492424242422,Not Suitable (N),4,36.0
01063,2023,12,73.38084379155585,2.253535169236204,9.097026419132314,15.940650452958776,329700.0,5.147887323943662,1.54518779342723,17.083333333333336,51.50962441314554,0.1342488262910798,1.4271830985915497,Marginally Suitable (S3),3,46.0
01065,2023,12,87.5584930734536,2.626470034884423,9.338275083561534,16.05019858448776,329765.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Marginally Suitable (S3),3,42.0
01067,2023,12,104.5887515419408,4.961588006270559,10.876219096936678,16.790965833162005,329817.0,5.331589147286821,0.7344961240310077,5.090116279069767,84.75523255813954,0.0703488372093023,1.5721511627906974,Not Suitable (N),4,30.0
01069,2023,12,164.89517822265626,5.525578308105469,11.349526977539062,17.17359619140625,330385.0,5.3,0.25,5.3,85.7,0.08,1.5800000000000003,Not Suitable (N),4,16.0
01071,2023,12,161.50137082686336,0.903896829356318,6.9765192825601705,13.049275463412268,522929.0,7.0,1.375,46.25,7.6,0.125,1.58,Not Suitable (N),4,32.0
01073,2023,12,94.25721703506098,2.693715165301067,8.663998487519056,14.634426209984756,329927.0,5.3,0.96875,20.25,42.46875,0.1246875,1.4490625,Marginally Suitable (S3),3,46.0
01075,2023,12,106.33451891447368,1.5106231689453125,8.329508249383224,15.148540296052632,2494834.0,4.7615384615384615,0.7783882783882783,22.57692307692308,46.94212454212455,0.1368131868131868,1.4802564102564104,Marginally Suitable (S3),3,46.0
01077,2023,12,94.26194344579646,1.0439751549104674,7.298689850663717,13.55354025511615,523044.0,4.987096774193549,0.8225806451612904,22.670967741935485,17.267096774193547,0.1958709677419355,1.4441935483870965,Not Suitable (N),4,38.0
01079,2023,12,119.09532015931372,1.0496097639495252,7.422439874387255,13.795400582107844,330150.0,5.25,0.75,15.0,67.5,0.1049999999999999,1.5650000000000002,Marginally Suitable (S3),3,48.0
01081,2023,12,74.34029274425288,3.290535411615481,9.313405705594468,15.336418765714798,330215.0,5.54375,0.5203125000000001,32.21354166666667,53.32479166666667,0.1312916666666666,1.3569791666666666,Marginally Suitable (S3),3,48.0
01083,2023,12,119.07282986111112,1.3730922275119355,7.528585476345486,13.68423122829861,522736.0,5.366666666666666,0.9833333333333332,28.33333333333333,7.666666666666668,0.1866666666666666,1.4533333333333334,Marginally Suitable (S3),3,44.0
01085,2023,12,55.320973405934346,3.271014897510258,9.687942042495266,16.104998964251894,2520322.0,7.591208791208791,2.005494505494505,32.33626373626374,28.923516483516483,0.1533186813186813,1.3716483516483515,Marginally Suitable (S3),3,50.0
01087,2023,12,57.99780547752809,3.0894607372498246,9.440705374385534,15.79208956943469,330467.0,5.078409090909091,1.9777462121212124,17.698863636363637,55.11553030303031,0.1631060606060606,1.453068181818182,Marginally Suitable (S3),3,48.0
01089,2023,12,144.7349194551991,1.4908805104483545,7.480953790445243,13.471167640348453,523185.0,6.979012345679012,2.492283950617284,44.70987654320987,16.42283950617284,0.1256172839506173,1.4003086419753086,Marginally Suitable (S3),3,52.0
01091,2023,12,67.59225171232876,2.283936801022046,9.240776166523972,16.197748889661813,330596.0,5.072527472527473,1.2765567765567765,11.908424908424909,71.34358974358975,0.125018315018315,1.4783882783882785,Marginally Suitable (S3),3,40.0
01093,2023,12,119.52447040264424,1.345460451566256,7.718876765324519,14.092433049128603,330637.0,4.780392156862746,0.7156862745098039,24.75490196078432,49.55294117647059,0.1433333333333333,1.5417647058823531,Marginally Suitable (S3),3,46.0
01095,2023,12,138.96089360955057,2.114056190747893,7.771886246927669,13.429857575491573,330699.0,5.334444444444445,1.05,17.166666666666668,54.95555555555556,0.1531111111111111,1.518,Marginally Suitable (S3),3,56.00000000000001
01097,2023,12,128.97204861111112,6.187870279947917,11.932088216145834,17.67643771701389,330819.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Moderately Suitable (S2),2,64.0
01099,2023,12,70.36434785017731,3.4477106189051416,10.021735441600176,16.595884931848403,330857.0,5.097701149425287,0.6243295019157088,10.21647509578544,74.38904214559386,0.0866666666666666,1.5951340996168584,Not Suitable (N),4,32.0
01101,2023,12,55.00077275815217,3.638728664232337,9.865450917119563,16.092293648097826,330954.0,4.684210526315789,1.355263157894737,19.93771929824561,53.303333333333335,0.1493684210526316,1.4963333333333333,Marginally Suitable (S3),3,42.0
01103,2023,12,153.53932883522728,1.5914896184747869,7.832667957652699,14.073985706676137,331113.0,7.0,2.5,40.0,16.55,0.125,1.4,Marginally Suitable (S3),3,52.0
01105,2023,12,83.71200796274039,2.4891797579251804,9.215911865234377,15.94278071476863,331239.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Marginally Suitable (S3),3,42.0
01107,2023,12,70.183265625,1.808811279296875,8.7381171875,15.667560546875,331286.0,4.745652173913044,0.6213768115942029,24.02898550724638,47.89420289855072,0.1060144927536232,1.5414492753623188,Not Suitable (N),4,38.0
01109,2023,12,63.50990178034856,4.114446786733774,10.248321533203123,16.38232187124399,331318.0,4.684210526315789,1.355263157894737,19.93771929824561,53.303333333333335,0.1493684210526316,1.4963333333333333,Marginally Suitable (S3),3,42.0
