FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2022,11,109.07649356617648,6.549619427849264,13.137201286764704,19.724912396599265,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Marginally Suitable (S3),3,46.0
01003,2022,11,135.7292265951883,9.98160466788703,15.711420673705543,21.44136538964435,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Moderately Suitable (S2),2,68.0
01005,2022,11,123.73350857612782,8.020917161066729,14.423580313087406,20.826377467105264,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Marginally Suitable (S3),3,46.0
01007,2022,11,129.1884877873563,6.337235374012213,12.911914343121408,19.486729413613507,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Marginally Suitable (S3),3,46.0
01009,2022,11,149.14338846409575,5.931525047789228,11.56159356299867,17.191795836103722,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Marginally Suitable (S3),3,57.99999999999999
01011,2022,11,166.77076099537038,7.023001965181328,13.56119339554398,20.099521966628085,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Marginally Suitable (S3),3,40.0
01013,2022,11,144.36661992521368,7.085398095285791,13.804439186030985,20.52361278044872,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Marginally Suitable (S3),3,52.0
01015,2022,11,150.39123391544118,4.997398466222426,11.570587517233456,18.143913717830884,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Marginally Suitable (S3),3,48.0
01017,2022,11,156.00828993055555,5.662192111545139,12.277018229166666,18.89198947482639,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Moderately Suitable (S2),2,64.0
01019,2022,11,139.62258078835228,4.779067299582741,11.27328075062145,17.767610029740766,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Marginally Suitable (S3),3,50.0
01021,2022,11,111.47728587962963,6.338359126338252,12.87816478587963,19.41809986255787,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Marginally Suitable (S3),3,56.00000000000001
01023,2022,11,110.70221306295956,6.399564406451057,13.26929339240579,20.139158361098342,328565.0,5.292592592592593,0.6439814814814814,13.36851851851852,71.65185185185186,0.1842407407407407,1.5960740740740738,Marginally Suitable (S3),3,46.0
01025,2022,11,144.737109375,6.858099724264706,13.569065946691175,20.28016429227941,328645.0,4.95,1.1666666666666667,35.83333333333333,15.133333333333336,0.1816666666666667,1.3866666666666667,Marginally Suitable (S3),3,46.0
01027,2022,11,121.73097922585228,5.595053586092862,11.928930109197443,18.262939453125,122788.0,5.200687285223368,0.7113402061855671,29.39776632302405,36.07061855670104,0.1513058419243986,1.412388316151203,Marginally Suitable (S3),3,52.0
01029,2022,11,120.87650413074712,5.289563409213362,11.449873299434268,17.610312275502874,122810.0,5.013888888888889,0.9122685185185184,21.110648148148144,35.712314814814825,0.1610277777777777,1.4179074074074074,Marginally Suitable (S3),3,52.0
