FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2021,10,103.35425091911765,13.906610466452204,19.763381778492647,25.62030388327205,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Moderately Suitable (S2),2,70.0
01003,2021,10,146.90324267782427,15.751798877157428,21.38903553216528,27.026416219926777,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Highly Suitable (S1),1,92.0
01005,2021,10,116.0737341400376,14.048801508164944,20.23369214050752,26.41872687088816,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Moderately Suitable (S2),2,70.0
01007,2021,10,106.81705729166669,13.750479862607758,19.453273729346265,25.1562219378592,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Moderately Suitable (S2),2,70.0
01009,2021,10,127.24164727393617,13.04523873836436,18.18808697639628,23.3310858543883,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Moderately Suitable (S2),2,70.0
01011,2021,10,140.6290027006173,13.6380615234375,19.69909969376929,25.76027199074074,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Highly Suitable (S1),1,76.0
01013,2021,10,182.3214810363248,14.667960403311966,21.223941639957264,27.7800772903312,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Moderately Suitable (S2),2,68.0
01015,2021,10,68.33469669117648,12.67119140625,18.37486644071691,24.07868221507353,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Moderately Suitable (S2),2,64.0
01017,2021,10,170.3993381076389,12.618204752604166,18.658424207899305,24.69878472222222,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Highly Suitable (S1),1,76.0
01019,2021,10,63.58175381747159,12.603709827769888,18.287852894176137,23.97214022549716,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Marginally Suitable (S3),3,54.0
01021,2021,10,127.1323875144676,13.333446361400464,19.22134738498264,25.109386302806712,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Highly Suitable (S1),1,80.0
01023,2021,10,68.1370849609375,14.1137497845818,20.07428337545956,26.03495878331801,328565.0,5.292592592592593,0.6439814814814814,13.36851851851852,71.65185185185186,0.1842407407407407,1.5960740740740738,Moderately Suitable (S2),2,66.0
01025,2021,10,92.47998046875,14.29087775735294,20.324985638786764,26.35923138786765,328645.0,4.95,1.1666666666666667,35.83333333333333,15.133333333333336,0.1816666666666667,1.3866666666666667,Moderately Suitable (S2),2,70.0
01027,2021,10,106.40168900923295,12.608430342240768,18.259550614790484,23.91081376509233,122788.0,5.200687285223368,0.7113402061855671,29.39776632302405,36.07061855670104,0.1513058419243986,1.412388316151203,Moderately Suitable (S2),2,64.0
