FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2024,1,282.78042279411767,-0.1246364705702837,6.488591452205882,13.101950252757351,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Not Suitable (N),4,34.0
01003,2024,1,150.74285760983264,2.330069442174425,8.837266483067468,15.344606024450837,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Moderately Suitable (S2),2,64.0
01005,2024,1,164.55512805451127,1.1060368817551691,8.025642108200188,14.94538684357378,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Not Suitable (N),4,30.0
01007,2024,1,227.69470635775863,-0.4990678107601473,5.758925163882902,12.017053362966951,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Not Suitable (N),4,34.0
01009,2024,1,179.08311170212767,-1.8137732972490024,3.746561577979554,9.30701592627992,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Marginally Suitable (S3),3,46.0
01011,2024,1,183.3212528935185,0.4127197265625,7.334606782889661,14.256624951774691,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Marginally Suitable (S3),3,40.0
01013,2024,1,183.98127003205127,0.1301034291585286,7.310040857037928,14.49011752136752,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Marginally Suitable (S3),3,40.0
01015,2024,1,215.1847426470588,-1.698232852711397,4.467640955307904,10.633638269761027,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Not Suitable (N),4,36.0
01017,2024,1,203.0750868055556,-1.0387234157986112,5.924171956380208,12.887193467881945,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Marginally Suitable (S3),3,52.0
01019,2024,1,204.8779074928977,-2.559720299460672,3.54351113059304,9.646870006214488,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Not Suitable (N),4,38.0
01021,2024,1,259.2912868923611,-0.4569156788013599,5.982453522858797,12.421946207682293,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Marginally Suitable (S3),3,44.0
