FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2021,4,162.76337316176472,9.47582217945772,16.597980813419117,23.72027516084559,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Not Suitable (N),4,38.0
01003,2021,4,249.36213716004184,11.479978425732218,17.563390755753137,23.6469379249477,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Marginally Suitable (S3),3,56.00000000000001
01005,2021,4,166.01339285714286,10.36910482994596,17.26049253994361,24.15202801926692,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Marginally Suitable (S3),3,46.0
01007,2021,4,159.92005657327587,9.066571816630749,16.451643318965516,23.83685793821839,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Marginally Suitable (S3),3,50.0
01009,2021,4,112.1423391788564,8.156766850897606,15.0704657372008,21.98430227726064,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Moderately Suitable (S2),2,62.0
01011,2021,4,173.91427951388889,9.790221414448302,16.827513141396604,23.864951051311728,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Marginally Suitable (S3),3,44.0
01013,2021,4,170.23367387820514,9.89277844551282,17.176656608907585,24.460689186030983,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Marginally Suitable (S3),3,56.00000000000001
01015,2021,4,95.98814338235294,7.558149270450367,15.099327895220588,22.640650850183825,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Marginally Suitable (S3),3,48.0
01017,2021,4,120.37664930555556,7.6195563422309025,15.420282660590278,23.221142578125,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Moderately Suitable (S2),2,68.0
01019,2021,4,81.4936190518466,6.897354819557884,14.797754461115057,22.6983115456321,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Marginally Suitable (S3),3,50.0
01021,2021,4,145.4342900028935,8.800066347475406,16.060509575737846,23.32109013310185,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Moderately Suitable (S2),2,60.0
01023,2021,4,209.4681611902573,9.301012824563418,16.902020622702207,24.503159466911764,328565.0,5.292592592592593,0.6439814814814814,13.36851851851852,71.65185185185186,0.1842407407407407,1.5960740740740738,Marginally Suitable (S3),3,50.0
01025,2021,4,218.8344209558824,9.595481244255517,16.954991957720587,24.314642693014704,328645.0,4.95,1.1666666666666667,35.83333333333333,15.133333333333336,0.1816666666666667,1.3866666666666667,Marginally Suitable (S3),3,50.0
01027,2021,4,116.14939186789772,7.838749972256747,15.143637917258523,22.448663884943183,122788.0,5.200687285223368,0.7113402061855671,29.39776632302405,36.07061855670104,0.1513058419243986,1.412388316151203,Marginally Suitable (S3),3,56.00000000000001
01029,2021,4,90.56926858836206,7.515041307471264,14.90198174838362,22.28905688757184,122810.0,5.013888888888889,0.9122685185185184,21.110648148148144,35.712314814814825,0.1610277777777777,1.4179074074074074,Marginally Suitable (S3),3,52.0
01031,2021,4,171.54916693239795,11.0709228515625,17.64201510682398,24.2132493622449,328657.0,4.908433734939758,0.5698795180722891,23.686746987951807,53.724096385542175,0.1206024096385541,1.4601204819277107,Marginally Suitable (S3),3,50.0
01033,2021,4,92.67750581781917,7.812935687125997,14.78200969290226,21.75123239070811,328689.0,4.895121951219512,1.2489837398373984,30.888617886178857,41.83739837398375,0.1301463414634146,1.4166666666666667,Marginally Suitable (S3),3,50.0
01035,2021,4,184.5146730567227,10.798838383009452,17.710713875393907,24.622730928308822,328744.0,5.3,0.886989247311828,9.43763440860215,76.99569892473119,0.1,1.5762365591397849,Marginally Suitable (S3),3,40.0
01037,2021,4,128.69968580163044,8.612293409264606,15.8803246539572,23.14849853515625,1895730.0,4.867777777777778,0.5166666666666667,24.35,52.271111111111104,0.1355555555555555,1.5193333333333334,Marginally Suitable (S3),3,50.0
01039,2021,4,194.696164534396,11.160611760696307,18.1773312971896,25.19419174706376,328759.0,5.265777777777777,0.692962962962963,15.311851851851852,63.52607407407407,0.1157037037037037,1.5057037037037035,Marginally Suitable (S3),3,56.00000000000001
01041,2021,4,180.3412620907738,10.7978515625,17.567265101841517,24.33683558872768,762733.0,5.015770609318997,0.6148745519713262,23.250896057347667,62.660430107526885,0.1225089605734767,1.5789964157706091,Marginally Suitable (S3),3,52.0
01043,2021,4,102.40216936383928,6.483877454485212,14.08199201311384,21.680230276925226,328935.0,5.3321969696969695,1.0047348484848484,14.229166666666664,66.37234848484849,0.0959469696969697,1.5803030303030303,Marginally Suitable (S3),3,52.0
01045,2021,4,161.570285744863,11.178523651541097,17.62389300620719,24.06940784193065,328991.0,5.25625,0.7699999999999999,7.8,81.99625,0.08125,1.6095416666666664,Not Suitable (N),4,30.0
01047,2021,4,197.54496372767852,9.37672119140625,16.636778041294644,23.89697265625,329078.0,4.720547945205479,0.6245433789954338,26.28013698630137,54.54931506849315,0.1221095890410958,1.4792922374429225,Not Suitable (N),4,38.0
01049,2021,4,80.92698250829646,6.507436026514104,13.757501382743364,21.00770015210177,329161.0,4.7733333333333325,0.9666666666666668,19.5,59.03333333333333,0.1086666666666666,1.524,Marginally Suitable (S3),3,42.0
01051,2021,4,156.4430653561828,9.55203608030914,16.639055149529568,23.726221228158604,329289.0,4.673333333333334,0.5566666666666668,24.66666666666667,39.17333333333333,0.1688,1.4186666666666667,Marginally Suitable (S3),3,52.0
01053,2021,4,173.6816142314189,10.90184144716005,17.60119463946368,24.300688872466218,329314.0,5.0,2.013888888888889,9.416666666666666,63.92777777777778,0.1377777777777777,1.4994444444444446,Marginally Suitable (S3),3,50.0
01055,2021,4,86.69683159722223,7.715493284625771,14.863841869212964,22.012327594521604,329396.0,4.6,0.8833333333333333,22.53333333333333,49.06666666666667,0.164,1.5386666666666666,Marginally Suitable (S3),3,48.0
