FIPS,Year,Month,ppt,tmin,tmean,tmax,mukey,ph,om,clay,sand,aws,db,Suitability_Class,Suitability_Code,Suitability_Score
01001,2020,10,127.02045036764706,14.584105009191177,20.332798138786764,26.08158892463236,3116206.0,4.811764705882353,0.6098039215686275,25.09803921568627,49.40627450980392,0.1348235294117647,1.5380392156862743,Moderately Suitable (S2),2,74.0
01003,2020,10,99.91434852248952,16.33782422692207,21.860508874869247,27.38329669521444,328220.0,6.497116221817468,5.510405359116853,19.48175096001651,41.193540226075264,0.1613582379087254,1.322172817125428,Highly Suitable (S1),1,92.0
01005,2020,10,64.56913768796993,14.812541301985432,20.835408834586467,26.858383752349624,328231.0,4.867647058823529,0.4965686274509804,20.495098039215687,61.95686274509804,0.1128431372549019,1.4362745098039216,Moderately Suitable (S2),2,62.0
01007,2020,10,182.36502110272988,13.023333670079024,19.568858881106323,26.11449353448276,2232549.0,4.833333333333333,0.6592592592592592,27.342592592592588,44.961481481481485,0.1324074074074074,1.4992592592592593,Marginally Suitable (S3),3,57.99999999999999
01009,2020,10,164.03180061502658,11.883265718500663,17.596775785405587,23.3103936377992,328376.0,5.643803604848326,1.807867857581523,15.995944657781449,59.86523116135006,0.1214129417574945,1.4682606260278728,Marginally Suitable (S3),3,50.0
01011,2020,10,89.41594328703704,14.321394555362655,20.262071397569443,26.202838662229937,328423.0,4.967058823529412,1.105392156862745,20.90196078431372,47.032941176470594,0.1573725490196078,1.5458039215686277,Highly Suitable (S1),1,76.0
01013,2020,10,93.02809495192308,15.085606762486645,20.96738114316239,26.849246294070515,328464.0,4.858823529411764,1.4549019607843137,15.72156862745098,48.477647058823536,0.1729803921568627,1.5291372549019606,Highly Suitable (S1),1,76.0
01015,2020,10,172.37672334558823,12.201542394301471,18.297728056066177,24.39402286305147,523389.0,5.252906976744186,0.7713178294573643,15.025193798449614,67.37732558139534,0.1005426356589147,1.5884108527131786,Moderately Suitable (S2),2,60.0
01017,2020,10,159.73723958333332,12.565532769097222,18.678062608506945,24.79066840277778,122765.0,5.898913043478261,2.399076086956522,17.167391304347827,42.71909420289855,0.1603550724637681,1.3095615942028986,Highly Suitable (S1),1,88.0
01019,2020,10,153.18639026988637,11.896181973544032,18.1335976340554,24.37111317027699,523019.0,4.908045977011494,1.2484674329501917,21.370114942528737,38.02620689655173,0.1404214559386973,1.408934865900383,Moderately Suitable (S2),2,70.0
01021,2020,10,184.55154079861111,13.302989818431714,19.48554144965278,25.66818576388889,328550.0,5.005813953488372,1.5465116279069768,18.66569767441861,33.68100775193798,0.1476550387596899,1.3581201550387596,Moderately Suitable (S2),2,68.0
01023,2020,10,155.00644818474265,12.544801599839154,19.46170762005974,26.378719554227946,328565.0,5.292592592592593,0.6439814814814814,13.36851851851852,71.65185185185186,0.1842407407407407,1.5960740740740738,Moderately Suitable (S2),2,70.0
